"act","time_range","stage","day","start_time","end_time","date","act_name_short","act_order","index","time_position","datetime"
"GUEST DJ","23:40 - 00:40","CINERAMAGEDDON","THURSDAY","23:40","00:40",2022-06-30,"GUEST DJ",11,2688,"start_datetime",2022-06-30 23:40:00
"GUEST DJ","23:40 - 00:40","CINERAMAGEDDON","THURSDAY","23:40","00:40",2022-06-30,"GUEST DJ",11,2688,"end_datetime",2022-07-01 00:40:00
"QUEEN & SLIM (15)","00:40 - 02:55","CINERAMAGEDDON","THURSDAY","00:40","02:55",2022-06-30,"QUEEN & SLIM (15)",12,2689,"start_datetime",2022-07-01 00:40:00
"QUEEN & SLIM (15)","00:40 - 02:55","CINERAMAGEDDON","THURSDAY","00:40","02:55",2022-06-30,"QUEEN & SLIM (15)",12,2689,"end_datetime",2022-07-01 02:55:00
"KIDS FILMS","12:00 - 13:00","CINERAMAGEDDON","FRIDAY","12:00","13:00",2022-07-01,"KIDS FILMS",1,2690,"start_datetime",2022-07-01 12:00:00
"KIDS FILMS","12:00 - 13:00","CINERAMAGEDDON","FRIDAY","12:00","13:00",2022-07-01,"KIDS FILMS",1,2690,"end_datetime",2022-07-01 13:00:00
"ALI & AVA (15)","13:10 - 14:45","CINERAMAGEDDON","FRIDAY","13:10","14:45",2022-07-01,"ALI & AVA (15)",2,2691,"start_datetime",2022-07-01 13:10:00
"ALI & AVA (15)","13:10 - 14:45","CINERAMAGEDDON","FRIDAY","13:10","14:45",2022-07-01,"ALI & AVA (15)",2,2691,"end_datetime",2022-07-01 14:45:00
"HOSTILE (12) + DIRECTOR Q&A","15:00 - 17:10","CINERAMAGEDDON","FRIDAY","15:00","17:10",2022-07-01,"HOSTILE (12) + DIREC",3,2692,"start_datetime",2022-07-01 15:00:00
"HOSTILE (12) + DIRECTOR Q&A","15:00 - 17:10","CINERAMAGEDDON","FRIDAY","15:00","17:10",2022-07-01,"HOSTILE (12) + DIREC",3,2692,"end_datetime",2022-07-01 17:10:00
"GUEST DJ FOR HOSTILE","17:10 - 18:00","CINERAMAGEDDON","FRIDAY","17:10","18:00",2022-07-01,"GUEST DJ FOR HOSTILE",4,2693,"start_datetime",2022-07-01 17:10:00
"GUEST DJ FOR HOSTILE","17:10 - 18:00","CINERAMAGEDDON","FRIDAY","17:10","18:00",2022-07-01,"GUEST DJ FOR HOSTILE",4,2693,"end_datetime",2022-07-01 18:00:00
"DON LETTS: REBEL DREAD (15)","18:00 - 19:30","CINERAMAGEDDON","FRIDAY","18:00","19:30",2022-07-01,"DON LETTS: REBEL DRE",5,2694,"start_datetime",2022-07-01 18:00:00
"DON LETTS: REBEL DREAD (15)","18:00 - 19:30","CINERAMAGEDDON","FRIDAY","18:00","19:30",2022-07-01,"DON LETTS: REBEL DRE",5,2694,"end_datetime",2022-07-01 19:30:00
"GUEST DJ","19:30 - 20:30","CINERAMAGEDDON","FRIDAY","19:30","20:30",2022-07-01,"GUEST DJ",6,2695,"start_datetime",2022-07-01 19:30:00
"GUEST DJ","19:30 - 20:30","CINERAMAGEDDON","FRIDAY","19:30","20:30",2022-07-01,"GUEST DJ",6,2695,"end_datetime",2022-07-01 20:30:00
"GUEST DJ","20:30 - 21:45","CINERAMAGEDDON","FRIDAY","20:30","21:45",2022-07-01,"GUEST DJ",7,2696,"start_datetime",2022-07-01 20:30:00
"GUEST DJ","20:30 - 21:45","CINERAMAGEDDON","FRIDAY","20:30","21:45",2022-07-01,"GUEST DJ",7,2696,"end_datetime",2022-07-01 21:45:00
"RIZ AHMED PRESENTS THE LONG GOODBYE","21:45 - 22:05","CINERAMAGEDDON","FRIDAY","21:45","22:05",2022-07-01,"RIZ AHMED PRESENTS T",8,2697,"start_datetime",2022-07-01 21:45:00
"RIZ AHMED PRESENTS THE LONG GOODBYE","21:45 - 22:05","CINERAMAGEDDON","FRIDAY","21:45","22:05",2022-07-01,"RIZ AHMED PRESENTS T",8,2697,"end_datetime",2022-07-01 22:05:00
"POLY STYRENE: I AM A CLICHÉ (12)","22:30 - 00:05","CINERAMAGEDDON","FRIDAY","22:30","00:05",2022-07-01,"POLY STYRENE: I AM A",9,2698,"start_datetime",2022-07-01 22:30:00
"POLY STYRENE: I AM A CLICHÉ (12)","22:30 - 00:05","CINERAMAGEDDON","FRIDAY","22:30","00:05",2022-07-01,"POLY STYRENE: I AM A",9,2698,"end_datetime",2022-07-02 00:05:00
"BRIAN AND CHARLES (PG)","00:30 - 02:00","CINERAMAGEDDON","FRIDAY","00:30","02:00",2022-07-01,"BRIAN AND CHARLES (P",10,2699,"start_datetime",2022-07-02 00:30:00
"BRIAN AND CHARLES (PG)","00:30 - 02:00","CINERAMAGEDDON","FRIDAY","00:30","02:00",2022-07-01,"BRIAN AND CHARLES (P",10,2699,"end_datetime",2022-07-02 02:00:00
"TITANE (18)","02:20 - 04:10","CINERAMAGEDDON","FRIDAY","02:20","04:10",2022-07-01,"TITANE (18)",11,2700,"start_datetime",2022-07-02 02:20:00
"TITANE (18)","02:20 - 04:10","CINERAMAGEDDON","FRIDAY","02:20","04:10",2022-07-01,"TITANE (18)",11,2700,"end_datetime",2022-07-02 04:10:00
"KIDS FILMS","12:00 - 14:30","CINERAMAGEDDON","SATURDAY","12:00","14:30",2022-07-02,"KIDS FILMS",1,2701,"start_datetime",2022-07-02 12:00:00
"KIDS FILMS","12:00 - 14:30","CINERAMAGEDDON","SATURDAY","12:00","14:30",2022-07-02,"KIDS FILMS",1,2701,"end_datetime",2022-07-02 14:30:00
"DON'T GO GENTLE: A FILM ABOUT IDLES (15)","14:45 - 16:00","CINERAMAGEDDON","SATURDAY","14:45","16:00",2022-07-02,"DON'T GO GENTLE: A F",2,2702,"start_datetime",2022-07-02 14:45:00
"DON'T GO GENTLE: A FILM ABOUT IDLES (15)","14:45 - 16:00","CINERAMAGEDDON","SATURDAY","14:45","16:00",2022-07-02,"DON'T GO GENTLE: A F",2,2702,"end_datetime",2022-07-02 16:00:00
"TRAVELLER AWARENESS FILMS & SPEAKERS INTRO","16:20 - 16:30","CINERAMAGEDDON","SATURDAY","16:20","16:30",2022-07-02,"TRAVELLER AWARENESS ",3,2703,"start_datetime",2022-07-02 16:20:00
"TRAVELLER AWARENESS FILMS & SPEAKERS INTRO","16:20 - 16:30","CINERAMAGEDDON","SATURDAY","16:20","16:30",2022-07-02,"TRAVELLER AWARENESS ",3,2703,"end_datetime",2022-07-02 16:30:00
"THE HIPPIES WERE RIGHT (TRAVELLER AWARENESS) (PG)","16:30 - 16:50","CINERAMAGEDDON","SATURDAY","16:30","16:50",2022-07-02,"THE HIPPIES WERE RIG",4,2704,"start_datetime",2022-07-02 16:30:00
"THE HIPPIES WERE RIGHT (TRAVELLER AWARENESS) (PG)","16:30 - 16:50","CINERAMAGEDDON","SATURDAY","16:30","16:50",2022-07-02,"THE HIPPIES WERE RIG",4,2704,"end_datetime",2022-07-02 16:50:00
"TRAVELLERS TALK WITH APPLEBY HORSE FAIR","17:00 - 17:25","CINERAMAGEDDON","SATURDAY","17:00","17:25",2022-07-02,"TRAVELLERS TALK WITH",5,2705,"start_datetime",2022-07-02 17:00:00
"TRAVELLERS TALK WITH APPLEBY HORSE FAIR","17:00 - 17:25","CINERAMAGEDDON","SATURDAY","17:00","17:25",2022-07-02,"TRAVELLERS TALK WITH",5,2705,"end_datetime",2022-07-02 17:25:00
"ROMANY RAI (TRAVELLER AWARENESS)","17:25 - 18:25","CINERAMAGEDDON","SATURDAY","17:25","18:25",2022-07-02,"ROMANY RAI (TRAVELLE",6,2706,"start_datetime",2022-07-02 17:25:00
"ROMANY RAI (TRAVELLER AWARENESS)","17:25 - 18:25","CINERAMAGEDDON","SATURDAY","17:25","18:25",2022-07-02,"ROMANY RAI (TRAVELLE",6,2706,"end_datetime",2022-07-02 18:25:00
"GUEST DJ","18:30 - 19:00","CINERAMAGEDDON","SATURDAY","18:30","19:00",2022-07-02,"GUEST DJ",7,2707,"start_datetime",2022-07-02 18:30:00
"GUEST DJ","18:30 - 19:00","CINERAMAGEDDON","SATURDAY","18:30","19:00",2022-07-02,"GUEST DJ",7,2707,"end_datetime",2022-07-02 19:00:00
"DREAMING WALLS (15)","19:15 - 20:30","CINERAMAGEDDON","SATURDAY","19:15","20:30",2022-07-02,"DREAMING WALLS (15)",8,2708,"start_datetime",2022-07-02 19:15:00
"DREAMING WALLS (15)","19:15 - 20:30","CINERAMAGEDDON","SATURDAY","19:15","20:30",2022-07-02,"DREAMING WALLS (15)",8,2708,"end_datetime",2022-07-02 20:30:00
"GUEST DJ","20:30 - 21:35","CINERAMAGEDDON","SATURDAY","20:30","21:35",2022-07-02,"GUEST DJ",9,2709,"start_datetime",2022-07-02 20:30:00
"GUEST DJ","20:30 - 21:35","CINERAMAGEDDON","SATURDAY","20:30","21:35",2022-07-02,"GUEST DJ",9,2709,"end_datetime",2022-07-02 21:35:00
"DIRECTOR INTRODUCTION TO...","21:35 - 21:40","CINERAMAGEDDON","SATURDAY","21:35","21:40",2022-07-02,"DIRECTOR INTRODUCTIO",10,2710,"start_datetime",2022-07-02 21:35:00
"DIRECTOR INTRODUCTION TO...","21:35 - 21:40","CINERAMAGEDDON","SATURDAY","21:35","21:40",2022-07-02,"DIRECTOR INTRODUCTIO",10,2710,"end_datetime",2022-07-02 21:40:00
"I AM A MUTOID (15)","21:40 - 22:40","CINERAMAGEDDON","SATURDAY","21:40","22:40",2022-07-02,"I AM A MUTOID (15)",11,2711,"start_datetime",2022-07-02 21:40:00
"I AM A MUTOID (15)","21:40 - 22:40","CINERAMAGEDDON","SATURDAY","21:40","22:40",2022-07-02,"I AM A MUTOID (15)",11,2711,"end_datetime",2022-07-02 22:40:00
"SPECIAL GUEST DJ","23:00 - 00:00","CINERAMAGEDDON","SATURDAY","23:00","00:00",2022-07-02,"SPECIAL GUEST DJ",12,2712,"start_datetime",2022-07-02 23:00:00
"SPECIAL GUEST DJ","23:00 - 00:00","CINERAMAGEDDON","SATURDAY","23:00","00:00",2022-07-02,"SPECIAL GUEST DJ",12,2712,"end_datetime",2022-07-03 00:00:00
"LICORICE PIZZA (15)","00:00 - 02:15","CINERAMAGEDDON","SATURDAY","00:00","02:15",2022-07-02,"LICORICE PIZZA (15)",13,2713,"start_datetime",2022-07-03 00:00:00
"LICORICE PIZZA (15)","00:00 - 02:15","CINERAMAGEDDON","SATURDAY","00:00","02:15",2022-07-02,"LICORICE PIZZA (15)",13,2713,"end_datetime",2022-07-03 02:15:00
"THE RUNAWAYS (15)","02:35 - 04:15","CINERAMAGEDDON","SATURDAY","02:35","04:15",2022-07-02,"THE RUNAWAYS (15)",14,2714,"start_datetime",2022-07-03 02:35:00
"THE RUNAWAYS (15)","02:35 - 04:15","CINERAMAGEDDON","SATURDAY","02:35","04:15",2022-07-02,"THE RUNAWAYS (15)",14,2714,"end_datetime",2022-07-03 04:15:00
"KIDS FILMS","12:00 - 13:40","CINERAMAGEDDON","SUNDAY","12:00","13:40",2022-07-03,"KIDS FILMS",1,2715,"start_datetime",2022-07-03 12:00:00
"KIDS FILMS","12:00 - 13:40","CINERAMAGEDDON","SUNDAY","12:00","13:40",2022-07-03,"KIDS FILMS",1,2715,"end_datetime",2022-07-03 13:40:00
"BOMBSHELL: THE HEDY LAMARR STORY (12)","13:50 - 15:20","CINERAMAGEDDON","SUNDAY","13:50","15:20",2022-07-03,"BOMBSHELL: THE HEDY ",2,2716,"start_datetime",2022-07-03 13:50:00
"BOMBSHELL: THE HEDY LAMARR STORY (12)","13:50 - 15:20","CINERAMAGEDDON","SUNDAY","13:50","15:20",2022-07-03,"BOMBSHELL: THE HEDY ",2,2716,"end_datetime",2022-07-03 15:20:00
"JANIS JOPLIN: LITTLE GIRL BLUE (15)","15:30 - 17:15","CINERAMAGEDDON","SUNDAY","15:30","17:15",2022-07-03,"JANIS JOPLIN: LITTLE",3,2717,"start_datetime",2022-07-03 15:30:00
"JANIS JOPLIN: LITTLE GIRL BLUE (15)","15:30 - 17:15","CINERAMAGEDDON","SUNDAY","15:30","17:15",2022-07-03,"JANIS JOPLIN: LITTLE",3,2717,"end_datetime",2022-07-03 17:15:00
"REQUIEM FOR DETROIT?","17:25 - 18:40","CINERAMAGEDDON","SUNDAY","17:25","18:40",2022-07-03,"REQUIEM FOR DETROIT?",4,2718,"start_datetime",2022-07-03 17:25:00
"REQUIEM FOR DETROIT?","17:25 - 18:40","CINERAMAGEDDON","SUNDAY","17:25","18:40",2022-07-03,"REQUIEM FOR DETROIT?",4,2718,"end_datetime",2022-07-03 18:40:00
"THE BLACK POWER MIXTAPE 1967-1975 (12)","18:50 - 20:30","CINERAMAGEDDON","SUNDAY","18:50","20:30",2022-07-03,"THE BLACK POWER MIXT",5,2719,"start_datetime",2022-07-03 18:50:00
"THE BLACK POWER MIXTAPE 1967-1975 (12)","18:50 - 20:30","CINERAMAGEDDON","SUNDAY","18:50","20:30",2022-07-03,"THE BLACK POWER MIXT",5,2719,"end_datetime",2022-07-03 20:30:00
"GUEST DJ","20:30 - 21:30","CINERAMAGEDDON","SUNDAY","20:30","21:30",2022-07-03,"GUEST DJ",6,2720,"start_datetime",2022-07-03 20:30:00
"GUEST DJ","20:30 - 21:30","CINERAMAGEDDON","SUNDAY","20:30","21:30",2022-07-03,"GUEST DJ",6,2720,"end_datetime",2022-07-03 21:30:00
"LADY SINGS THE BLUES (16)","21:45 - 00:10","CINERAMAGEDDON","SUNDAY","21:45","00:10",2022-07-03,"LADY SINGS THE BLUES",7,2721,"start_datetime",2022-07-03 21:45:00
"LADY SINGS THE BLUES (16)","21:45 - 00:10","CINERAMAGEDDON","SUNDAY","21:45","00:10",2022-07-03,"LADY SINGS THE BLUES",7,2721,"end_datetime",2022-07-04 00:10:00
"PETITE MAMAN (U)","00:30 - 01:40","CINERAMAGEDDON","SUNDAY","00:30","01:40",2022-07-03,"PETITE MAMAN (U)",8,2722,"start_datetime",2022-07-04 00:30:00
"PETITE MAMAN (U)","00:30 - 01:40","CINERAMAGEDDON","SUNDAY","00:30","01:40",2022-07-03,"PETITE MAMAN (U)",8,2722,"end_datetime",2022-07-04 01:40:00
"GONKS GO BEAT (U)","02:10 - 03:40","CINERAMAGEDDON","SUNDAY","02:10","03:40",2022-07-03,"GONKS GO BEAT (U)",9,2723,"start_datetime",2022-07-04 02:10:00
"GONKS GO BEAT (U)","02:10 - 03:40","CINERAMAGEDDON","SUNDAY","02:10","03:40",2022-07-03,"GONKS GO BEAT (U)",9,2723,"end_datetime",2022-07-04 03:40:00
"NIPSY","10:00 - 12:00","CORNISH ARMS","THURSDAY","10:00","12:00",2022-06-30,"NIPSY",1,2724,"start_datetime",2022-06-30 10:00:00
"NIPSY","10:00 - 12:00","CORNISH ARMS","THURSDAY","10:00","12:00",2022-06-30,"NIPSY",1,2724,"end_datetime",2022-06-30 12:00:00
"SPARROW","12:00 - 14:00","CORNISH ARMS","THURSDAY","12:00","14:00",2022-06-30,"SPARROW",2,2725,"start_datetime",2022-06-30 12:00:00
"SPARROW","12:00 - 14:00","CORNISH ARMS","THURSDAY","12:00","14:00",2022-06-30,"SPARROW",2,2725,"end_datetime",2022-06-30 14:00:00
"KLEPTONES","14:00 - 16:00","CORNISH ARMS","THURSDAY","14:00","16:00",2022-06-30,"KLEPTONES",3,2726,"start_datetime",2022-06-30 14:00:00
"KLEPTONES","14:00 - 16:00","CORNISH ARMS","THURSDAY","14:00","16:00",2022-06-30,"KLEPTONES",3,2726,"end_datetime",2022-06-30 16:00:00
"TWIN SUN (BLENDID TAKEOVER)","16:00 - 18:00","CORNISH ARMS","THURSDAY","16:00","18:00",2022-06-30,"TWIN SUN (BLENDID TA",4,2727,"start_datetime",2022-06-30 16:00:00
"TWIN SUN (BLENDID TAKEOVER)","16:00 - 18:00","CORNISH ARMS","THURSDAY","16:00","18:00",2022-06-30,"TWIN SUN (BLENDID TA",4,2727,"end_datetime",2022-06-30 18:00:00
"LAZY TECHNICIAN","18:00 - 20:00","CORNISH ARMS","THURSDAY","18:00","20:00",2022-06-30,"LAZY TECHNICIAN",5,2728,"start_datetime",2022-06-30 18:00:00
"LAZY TECHNICIAN","18:00 - 20:00","CORNISH ARMS","THURSDAY","18:00","20:00",2022-06-30,"LAZY TECHNICIAN",5,2728,"end_datetime",2022-06-30 20:00:00
"LAZYBONES","20:00 - 22:00","CORNISH ARMS","THURSDAY","20:00","22:00",2022-06-30,"LAZYBONES",6,2729,"start_datetime",2022-06-30 20:00:00
"LAZYBONES","20:00 - 22:00","CORNISH ARMS","THURSDAY","20:00","22:00",2022-06-30,"LAZYBONES",6,2729,"end_datetime",2022-06-30 22:00:00
"DIZRAELI DJ SET (BLENDID TAKEOVER)","22:00 - 23:00","CORNISH ARMS","THURSDAY","22:00","23:00",2022-06-30,"DIZRAELI DJ SET (BLE",7,2730,"start_datetime",2022-06-30 22:00:00
"DIZRAELI DJ SET (BLENDID TAKEOVER)","22:00 - 23:00","CORNISH ARMS","THURSDAY","22:00","23:00",2022-06-30,"DIZRAELI DJ SET (BLE",7,2730,"end_datetime",2022-06-30 23:00:00
"D-LOW, COLAPS + RIVER (BEATBOXERS) (BLENDID TAKEOVER)","23:00 - 23:30","CORNISH ARMS","THURSDAY","23:00","23:30",2022-06-30,"D-LOW, COLAPS + RIVE",8,2731,"start_datetime",2022-06-30 23:00:00
"D-LOW, COLAPS + RIVER (BEATBOXERS) (BLENDID TAKEOVER)","23:00 - 23:30","CORNISH ARMS","THURSDAY","23:00","23:30",2022-06-30,"D-LOW, COLAPS + RIVE",8,2731,"end_datetime",2022-06-30 23:30:00
"THE BEATLES DUB CLUB (BLENDID TAKEOVER)","23:30 - 01:00","CORNISH ARMS","THURSDAY","23:30","01:00",2022-06-30,"THE BEATLES DUB CLUB",9,2732,"start_datetime",2022-06-30 23:30:00
"THE BEATLES DUB CLUB (BLENDID TAKEOVER)","23:30 - 01:00","CORNISH ARMS","THURSDAY","23:30","01:00",2022-06-30,"THE BEATLES DUB CLUB",9,2732,"end_datetime",2022-07-01 01:00:00
"ZEN LEWIS & DJ JERRY SOBER (BLENDID TAKEOVER)","01:00 - 01:45","CORNISH ARMS","THURSDAY","01:00","01:45",2022-06-30,"ZEN LEWIS & DJ JERRY",10,2733,"start_datetime",2022-07-01 01:00:00
"ZEN LEWIS & DJ JERRY SOBER (BLENDID TAKEOVER)","01:00 - 01:45","CORNISH ARMS","THURSDAY","01:00","01:45",2022-06-30,"ZEN LEWIS & DJ JERRY",10,2733,"end_datetime",2022-07-01 01:45:00
"GEDZ (BLENDID TAKEOVER)","01:45 - 03:00","CORNISH ARMS","THURSDAY","01:45","03:00",2022-06-30,"GEDZ (BLENDID TAKEOV",11,2734,"start_datetime",2022-07-01 01:45:00
"GEDZ (BLENDID TAKEOVER)","01:45 - 03:00","CORNISH ARMS","THURSDAY","01:45","03:00",2022-06-30,"GEDZ (BLENDID TAKEOV",11,2734,"end_datetime",2022-07-01 03:00:00
"OLIVER SUDDEN","10:00 - 12:00","CORNISH ARMS","FRIDAY","10:00","12:00",2022-07-01,"OLIVER SUDDEN",1,2735,"start_datetime",2022-07-01 10:00:00
"OLIVER SUDDEN","10:00 - 12:00","CORNISH ARMS","FRIDAY","10:00","12:00",2022-07-01,"OLIVER SUDDEN",1,2735,"end_datetime",2022-07-01 12:00:00
"KLEPTONES","12:00 - 14:00","CORNISH ARMS","FRIDAY","12:00","14:00",2022-07-01,"KLEPTONES",2,2736,"start_datetime",2022-07-01 12:00:00
"KLEPTONES","12:00 - 14:00","CORNISH ARMS","FRIDAY","12:00","14:00",2022-07-01,"KLEPTONES",2,2736,"end_datetime",2022-07-01 14:00:00
"LAZY TECHNICIAN","14:00 - 16:00","CORNISH ARMS","FRIDAY","14:00","16:00",2022-07-01,"LAZY TECHNICIAN",3,2737,"start_datetime",2022-07-01 14:00:00
"LAZY TECHNICIAN","14:00 - 16:00","CORNISH ARMS","FRIDAY","14:00","16:00",2022-07-01,"LAZY TECHNICIAN",3,2737,"end_datetime",2022-07-01 16:00:00
"KIMMY BEATBOX (BLENDID TAKEOVER)","16:00 - 16:15","CORNISH ARMS","FRIDAY","16:00","16:15",2022-07-01,"KIMMY BEATBOX (BLEND",4,2738,"start_datetime",2022-07-01 16:00:00
"KIMMY BEATBOX (BLENDID TAKEOVER)","16:00 - 16:15","CORNISH ARMS","FRIDAY","16:00","16:15",2022-07-01,"KIMMY BEATBOX (BLEND",4,2738,"end_datetime",2022-07-01 16:15:00
"GNARLY (BLENDID TAKEOVER)","16:15 - 16:45","CORNISH ARMS","FRIDAY","16:15","16:45",2022-07-01,"GNARLY (BLENDID TAKE",5,2739,"start_datetime",2022-07-01 16:15:00
"GNARLY (BLENDID TAKEOVER)","16:15 - 16:45","CORNISH ARMS","FRIDAY","16:15","16:45",2022-07-01,"GNARLY (BLENDID TAKE",5,2739,"end_datetime",2022-07-01 16:45:00
"DJ JERRY SOBER & GUESTS (BLENDID TAKEOVER)","16:45 - 18:00","CORNISH ARMS","FRIDAY","16:45","18:00",2022-07-01,"DJ JERRY SOBER & GUE",6,2740,"start_datetime",2022-07-01 16:45:00
"DJ JERRY SOBER & GUESTS (BLENDID TAKEOVER)","16:45 - 18:00","CORNISH ARMS","FRIDAY","16:45","18:00",2022-07-01,"DJ JERRY SOBER & GUE",6,2740,"end_datetime",2022-07-01 18:00:00
"SPARROW","18:00 - 19:00","CORNISH ARMS","FRIDAY","18:00","19:00",2022-07-01,"SPARROW",7,2741,"start_datetime",2022-07-01 18:00:00
"SPARROW","18:00 - 19:00","CORNISH ARMS","FRIDAY","18:00","19:00",2022-07-01,"SPARROW",7,2741,"end_datetime",2022-07-01 19:00:00
"NIPSY","19:00 - 20:00","CORNISH ARMS","FRIDAY","19:00","20:00",2022-07-01,"NIPSY",8,2742,"start_datetime",2022-07-01 19:00:00
"NIPSY","19:00 - 20:00","CORNISH ARMS","FRIDAY","19:00","20:00",2022-07-01,"NIPSY",8,2742,"end_datetime",2022-07-01 20:00:00
"NICK MAXWELL","20:00 - 22:00","CORNISH ARMS","FRIDAY","20:00","22:00",2022-07-01,"NICK MAXWELL",9,2743,"start_datetime",2022-07-01 20:00:00
"NICK MAXWELL","20:00 - 22:00","CORNISH ARMS","FRIDAY","20:00","22:00",2022-07-01,"NICK MAXWELL",9,2743,"end_datetime",2022-07-01 22:00:00
"CORNISH ARMS RESIDENT DJS B2B","22:00 - 22:30","CORNISH ARMS","FRIDAY","22:00","22:30",2022-07-01,"CORNISH ARMS RESIDEN",10,2744,"start_datetime",2022-07-01 22:00:00
"CORNISH ARMS RESIDENT DJS B2B","22:00 - 22:30","CORNISH ARMS","FRIDAY","22:00","22:30",2022-07-01,"CORNISH ARMS RESIDEN",10,2744,"end_datetime",2022-07-01 22:30:00
"THE PETEBOX (BEATBOXER) (BLENDID TAKEOVER)","22:30 - 23:00","CORNISH ARMS","FRIDAY","22:30","23:00",2022-07-01,"THE PETEBOX (BEATBOX",11,2745,"start_datetime",2022-07-01 22:30:00
"THE PETEBOX (BEATBOXER) (BLENDID TAKEOVER)","22:30 - 23:00","CORNISH ARMS","FRIDAY","22:30","23:00",2022-07-01,"THE PETEBOX (BEATBOX",11,2745,"end_datetime",2022-07-01 23:00:00
"FIZZY GILLESPIE B2B MISTA TRICK (BLENDID TAKEOVER)","23:00 - 00:00","CORNISH ARMS","FRIDAY","23:00","00:00",2022-07-01,"FIZZY GILLESPIE B2B ",12,2746,"start_datetime",2022-07-01 23:00:00
"FIZZY GILLESPIE B2B MISTA TRICK (BLENDID TAKEOVER)","23:00 - 00:00","CORNISH ARMS","FRIDAY","23:00","00:00",2022-07-01,"FIZZY GILLESPIE B2B ",12,2746,"end_datetime",2022-07-02 00:00:00
"MISTA TRICK B2B FIZZY GILLESPIE (BLENDID TAKEOVER)","00:00 - 01:00","CORNISH ARMS","FRIDAY","00:00","01:00",2022-07-01,"MISTA TRICK B2B FIZZ",13,2747,"start_datetime",2022-07-02 00:00:00
"MISTA TRICK B2B FIZZY GILLESPIE (BLENDID TAKEOVER)","00:00 - 01:00","CORNISH ARMS","FRIDAY","00:00","01:00",2022-07-01,"MISTA TRICK B2B FIZZ",13,2747,"end_datetime",2022-07-02 01:00:00
"PUTTYRUBBER B2B O.P.GROOVER (BLENDID TAKEOVER)","01:00 - 02:00","CORNISH ARMS","FRIDAY","01:00","02:00",2022-07-01,"PUTTYRUBBER B2B O.P.",14,2748,"start_datetime",2022-07-02 01:00:00
"PUTTYRUBBER B2B O.P.GROOVER (BLENDID TAKEOVER)","01:00 - 02:00","CORNISH ARMS","FRIDAY","01:00","02:00",2022-07-01,"PUTTYRUBBER B2B O.P.",14,2748,"end_datetime",2022-07-02 02:00:00
"O.P.GROOVER B2B PUTTYRUBBER (BLENDID TAKEOVER)","02:00 - 03:00","CORNISH ARMS","FRIDAY","02:00","03:00",2022-07-01,"O.P.GROOVER B2B PUTT",15,2749,"start_datetime",2022-07-02 02:00:00
"O.P.GROOVER B2B PUTTYRUBBER (BLENDID TAKEOVER)","02:00 - 03:00","CORNISH ARMS","FRIDAY","02:00","03:00",2022-07-01,"O.P.GROOVER B2B PUTT",15,2749,"end_datetime",2022-07-02 03:00:00
"SPARROW","10:00 - 11:00","CORNISH ARMS","SATURDAY","10:00","11:00",2022-07-02,"SPARROW",1,2750,"start_datetime",2022-07-02 10:00:00
"SPARROW","10:00 - 11:00","CORNISH ARMS","SATURDAY","10:00","11:00",2022-07-02,"SPARROW",1,2750,"end_datetime",2022-07-02 11:00:00
"JOLLYROGER","11:00 - 12:00","CORNISH ARMS","SATURDAY","11:00","12:00",2022-07-02,"JOLLYROGER",2,2751,"start_datetime",2022-07-02 11:00:00
"JOLLYROGER","11:00 - 12:00","CORNISH ARMS","SATURDAY","11:00","12:00",2022-07-02,"JOLLYROGER",2,2751,"end_datetime",2022-07-02 12:00:00
"LAZYBONES","12:00 - 14:00","CORNISH ARMS","SATURDAY","12:00","14:00",2022-07-02,"LAZYBONES",3,2752,"start_datetime",2022-07-02 12:00:00
"LAZYBONES","12:00 - 14:00","CORNISH ARMS","SATURDAY","12:00","14:00",2022-07-02,"LAZYBONES",3,2752,"end_datetime",2022-07-02 14:00:00
"NIPSY","14:00 - 16:00","CORNISH ARMS","SATURDAY","14:00","16:00",2022-07-02,"NIPSY",4,2753,"start_datetime",2022-07-02 14:00:00
"NIPSY","14:00 - 16:00","CORNISH ARMS","SATURDAY","14:00","16:00",2022-07-02,"NIPSY",4,2753,"end_datetime",2022-07-02 16:00:00
"NORTH FIRE SOUND (BLENDID TAKEOVER)","16:00 - 18:00","CORNISH ARMS","SATURDAY","16:00","18:00",2022-07-02,"NORTH FIRE SOUND (BL",5,2754,"start_datetime",2022-07-02 16:00:00
"NORTH FIRE SOUND (BLENDID TAKEOVER)","16:00 - 18:00","CORNISH ARMS","SATURDAY","16:00","18:00",2022-07-02,"NORTH FIRE SOUND (BL",5,2754,"end_datetime",2022-07-02 18:00:00
"MARSHALL HACKETT","18:00 - 19:00","CORNISH ARMS","SATURDAY","18:00","19:00",2022-07-02,"MARSHALL HACKETT",6,2755,"start_datetime",2022-07-02 18:00:00
"MARSHALL HACKETT","18:00 - 19:00","CORNISH ARMS","SATURDAY","18:00","19:00",2022-07-02,"MARSHALL HACKETT",6,2755,"end_datetime",2022-07-02 19:00:00
"OLIVER SUDDEN","19:00 - 21:00","CORNISH ARMS","SATURDAY","19:00","21:00",2022-07-02,"OLIVER SUDDEN",7,2756,"start_datetime",2022-07-02 19:00:00
"OLIVER SUDDEN","19:00 - 21:00","CORNISH ARMS","SATURDAY","19:00","21:00",2022-07-02,"OLIVER SUDDEN",7,2756,"end_datetime",2022-07-02 21:00:00
